bike_id,Manhattan,Brooklyn,Queens
27774,2653042,1105048,47736
21709,4580360,1234100,69206
19636,4099034,803483,51052
25654,3414467,703703,61829
23604,2442576,305895,18007
25082,3261741,749800,92800
23386,2636590,399464,16505
33085,2819838,672906,107766
25409,4544362,566906,46783
24802,5149799,519031,66866
27693,4448449,953230,64874
22531,2178181,402983,21882
25874,4070154,1189207,90243
25036,4763926,835809,102338
25178,3661064,1612812,50754
27431,3506408,930630,50667
27465,3741113,518449,88084
27146,3301059,712178,30499
25465,3880958,3582152,66700
25429,2884138,418781,32804
27375,4875393,770003,158408
29018,4029095,702456,135235
25854,4754036,995367,106524
28815,3712495,1505704,108509
28381,3284781,540616,93054
26954,3455742,810340,57131
26143,1996841,413384,45844
27203,4019025,1520374,73861
27513,3591867,838637,54047
23127,1968562,341874,17538
28438,4274576,1740662,118948
32408,2758557,723595,74481
25565,5083716,797547,111169
27615,3882776,849074,450061
29358,3231719,903477,53771
23801,2519135,438258,25103
32118,3208314,867503,114978
25949,4228785,1131582,150810
25219,3941590,610249,76009
24886,4659922,880312,94077
25579,4103111,716458,91752
27572,3099017,885398,48591
27115,3820426,682701,50199
22527,2815024,272933,17110
26848,3347026,1018316,43552
26789,4397823,838605,98012
28635,3315675,1200644,159873
24032,1939053,416212,31958
25396,4481297,940992,49510
24215,2699254,431146,27969
27105,1681596,371005,12015
25995,4206707,1143264,67818
28509,1220446,301824,16807
28823,689690,382590,2086
24107,2277116,285083,10177
22841,1698331,225622,7595
22897,772661,37214,3565
22905,1190666,139433,12349
27267,3463445,631726,67424
25220,3112977,9596858,48122
23203,1931247,353223,15066
22191,2871247,326294,18520
28904,3740730,820205,95884
25536,4549714,524961,75267
26951,3206329,710333,49735
24793,2564601,695880,44478
28922,3833701,913768,135169
26970,3660702,4758379,91338
29391,3431909,653697,80271
28281,3043296,467808,68669
26947,3679020,1061682,33647
27702,1623130,378413,26194
25290,4595500,1823757,101867
28148,3283697,948426,136035
25451,3723936,751636,47910
30044,2574536,625324,83896
25738,4087846,694897,56885
27456,3119671,726498,544168
25228,4801075,869732,430447
28927,3877325,784700,89353
25677,4299560,799430,83167
25353,3407640,591594,119620
27301,2787222,1158606,41121
30118,3784147,1053227,166595
26455,3114091,5255156,71738
30736,3710701,1086616,133781
26985,3330715,560000,35003
27100,3150154,708027,85327
30241,3676830,877357,148274
31382,3013072,581237,46099
24860,4261490,725859,146495
28362,718690,203358,2721
25633,3611367,1932538,46253
24063,1004624,88942,3164
26032,4043184,651811,112806
25636,4555141,743501,84072
30608,5424328,1118799,78614
29410,3503130,745254,199025
25703,4404270,907658,98519
27482,2016479,385461,17008
24823,4095051,948557,67525
28081,3871589,3224837,486120
25346,5834413,840085,116111
27029,4868325,841323,68801
23796,1891945,389787,16107
29026,3729031,902311,124926
26022,4458323,971666,81724
31786,3446136,778234,111334
25870,3023900,533283,59848
22760,5097855,178092,6538
26459,1368880,265258,5050
25892,2995696,1501873,61641
28977,3445530,1008892,103658
28310,3635634,1113637,146718
28964,4914045,1104605,73098
29374,3056963,1034158,261282
27068,4121180,1200450,242861
22315,2622894,355985,13462
25304,4544257,1084802,86965
26117,3912845,743506,58013
28172,3197838,1002320,79549
26894,4034519,796695,74474
26663,2830776,583036,42038
29823,1757245,336257,30870
25643,4759081,730007,114544
27768,3657346,869946,95809
29786,3863380,866125,101703
29067,4102476,651963,124214
24916,4724737,891911,79915
28762,1231452,326595,15618
32519,2543935,596794,120337
32495,2969912,797719,92218
31181,999238,167334,120138
25920,3185391,818060,40456
23572,2271190,356509,23653
24838,3820906,901446,207680
26107,4376488,766076,120175
32171,3306615,721331,164595
27647,1721084,483105,24180
28379,3761662,707916,112153
27382,3499807,570131,110488
27988,1507798,353954,78465
27180,2551230,629165,72620
29007,3574380,742313,120764
31063,2750937,776610,113531
29711,2647801,593028,65347
32737,2954976,1433941,107634
31195,3578743,1118105,229976
32684,3170432,1066026,108995
30259,3524652,672238,112031
25851,1919449,537078,37078
27506,1250416,174286,8469
26025,3717637,687500,214107
23023,2819943,483043,23221
27071,3201935,724142,51302
22866,1859353,247673,24874
24157,1805180,203364,10546
28772,2923794,876015,113405
22130,2718486,299733,3607
25240,4464026,895127,186602
30271,3220667,1045581,128778
23770,1544800,193892,22037
31291,2619280,550897,62836
23503,1965255,413995,19887
26478,4115561,920846,77348
27614,4214192,660336,83750
30882,3131404,877177,98364
31009,2390569,564133,63525
28902,3075553,1640399,58441
28727,3495447,977335,114727
29755,2889891,4531945,99866
22410,2741915,444302,21976
25629,4308556,3607799,72109
25072,2810999,718514,61419
27408,3192922,1474605,190584
30710,852947,134615,21062
28007,3530079,836648,63657
28758,2374533,643053,44951
28287,11060519,1143636,74921
27205,6377267,716751,60608
27580,2973519,469715,45292
28566,3160028,1633387,162613
27017,4587882,1167309,124993
29019,3060249,609251,1513067
28756,740385,170387,6896
27853,2839539,1102124,62379
28255,3855546,772858,156948
32977,4880323,654440,53802
28463,3091249,1185574,71257
24772,3445043,677285,114896
24912,4757390,788557,84966
27877,3259824,1286551,57991
29049,2802872,963363,66490
22185,2447635,408347,19165
26426,3609344,545255,48182
26854,1671898,493146,11696
26395,3622687,583784,67114
25306,3875085,621558,128387
25830,3744533,527820,42439
23206,2005629,301694,10325
23015,2906907,362624,28516
26720,3032029,763387,41923
23625,2812402,297909,18311
23086,1410214,134586,5953
22106,4553919,274889,20431
25794,3944253,974831,112968
28780,2263735,502004,59057
26821,4447166,1183307,1675265
31363,1752356,398511,57384
26946,3773513,618178,40839
28863,4993424,741199,53879
25695,3263451,725276,93386
22538,2091823,243935,11049
23545,1929622,211288,15758
24292,864673,158985,4679
27129,2270895,379335,32260
23686,804392,248845,3895
23819,1702363,201838,7968
25138,3971077,680003,42552
31254,2966070,570039,99585
23670,893144,138765,5926
25280,4644983,643944,55242
25457,4392962,1291756,66812
22706,357547,39979,1754
25431,2901632,1800362,49229
28132,3833958,636970,67935
33321,4733132,637304,131344
27944,1928185,249403,17475
23859,1830309,242173,13648
28218,3296097,640424,70860
23180,2041316,187348,11276
24083,1613648,154880,12016
29178,4360567,935296,123692
26679,3728449,966837,171086
26422,3275552,622163,56688
27626,3393360,752572,116542
28473,3820127,926940,73766
25550,2437882,1088779,23508
25669,4214092,802495,101140
31893,3643191,1248886,96827
27804,4631738,817609,129934
27548,590179,137539,6412
24887,2116308,327055,15362
26764,3008618,641109,34453
27956,3315683,807654,132629
29389,3333838,886957,69294
25061,4728271,1207385,69148
27104,2779536,426980,27112
30269,3428874,1125661,121445
25923,2752684,918526,33604
23420,1656947,185445,14853
22636,1925686,141521,8905
25019,3802498,1198922,43641
25100,3757975,1563675,80014
30641,3433774,759204,101617
28282,3465005,1167238,81706
29072,3122713,628238,92777
24888,3622979,844255,42645
23911,2070202,267483,12582
22131,987206,129090,6484
22417,2014287,229739,15256
27586,4525620,757119,87971
23096,1636759,163917,7632
27297,5020366,684363,96086
28660,6689206,1237080,58026
25172,4106156,1206577,53107
27289,3916674,2249655,59956
22947,2562933,368422,12975
26037,4188375,646476,77227
29359,3997342,804105,66520
22943,2507714,283442,14286
25525,4307384,975568,89181
23528,2503049,427517,15980
21903,2208399,281398,3657
26704,4282979,966233,104419
22305,2040158,313810,16751
22951,1214894,369392,14934
25474,3503632,1011231,77987
23576,2644459,439003,34237
23104,1722665,254651,20095
28497,3416559,1309515,103943
28648,2957545,738788,132654
28875,4538129,1307799,105764
27991,3128250,763310,98060
30225,3634498,1289778,95270
30907,2830099,814336,137450
24263,2437142,262441,23701
24818,3506719,648460,51503
22746,2247488,262719,10480
23348,1571371,230840,14236
22553,2486396,433893,16521
21374,4366826,760246,71441
22682,2834365,361460,7930
31502,4834745,1062353,77859
28123,3269721,3006729,94092
26108,4536862,1364268,155199
27236,5028996,981200,58416
25989,3803973,583525,46428
28671,4385894,840966,102127
29413,3063873,866091,74953
26508,3147585,471579,37473
24312,1659990,190076,12060
22415,1131801,138436,3349
22429,2066402,262908,12035
27033,2476869,436618,19716
21972,2353991,216862,6755
23232,2503720,297682,13441
31271,3112322,833457,137503
24247,2568838,447587,27317
21959,2473128,505647,22464
25241,4039662,942964,54588
27867,4496300,994978,79124
24939,3526582,11402478,33236
25741,5821864,807898,42365
26430,3491575,735498,35749
22676,2334966,273221,21611
30636,3790879,852239,69356
25343,4025551,1672646,110569
28102,4623593,911647,134926
23478,736506,204348,9391
27091,3940169,740665,72915
28623,3899013,600408,105784
26080,3602068,1171385,154609
23698,1935529,295527,19216
23858,2281869,227031,13975
27744,1274008,226507,10141
29355,3981013,662837,122523
23894,2197839,239430,25624
27814,4163253,715671,75165
23397,2245884,328489,20131
27266,3837144,845128,52546
27286,4976616,2843314,51162
31302,4265225,460123,141343
25229,4157351,1470367,93518
25577,6289347,798695,119365
22539,1117127,202400,7002
22821,1621983,253116,8039
27743,4010271,1031622,201892
27154,2573192,441589,59404
27427,4619568,519516,161357
22615,1143963,153459,2897
28036,2738424,566260,40183
23411,2064565,482223,22462
33166,4408448,533321,59749
25861,3888641,826924,138279
23872,1382105,153138,15129
24790,3982768,692402,310813
28418,3691084,916232,54372
27700,3748698,2365093,90456
22563,2194986,302157,26730
25015,4601194,781021,45340
25344,2462467,617551,81015
25829,3892714,621096,101178
30423,2224824,627366,70323
25967,4249248,874701,91542
26001,4089287,934234,54367
25318,4336398,1174448,90999
26876,2683344,816689,90967
28407,4092553,765267,104259
25034,5146235,774477,83211
25776,4041455,999982,87396
22986,2021728,372056,27145
25966,3777761,930888,113602
24439,326853,220844,3826
32020,4552756,863262,90677
29377,3955370,1045677,98911
26144,3974794,1134456,89274
29321,3456213,902150,38906
26050,1944556,266585,20695
27075,4388140,769554,63728
28492,1638670,827529,30969
27424,1395987,357437,12723
30345,3639675,1018388,115585
26067,3785090,805216,105951
25950,3938274,655774,76642
23141,1788219,208078,16605
25840,4501453,820779,127315
23324,2343965,350778,30192
25573,4335099,722070,31477
25244,2330148,326472,27246
28625,3177140,760064,58350
26597,3869049,1296956,72503
25226,4124982,910941,79598
27798,1815565,1251111,14675
28046,3786593,723594,101430
27724,5364563,813885,996432
31649,3430519,787705,111234
28444,2887539,155366,5189
27392,2674469,538948,61453
32349,3976485,1225537,114538
25012,2538801,552495,48778
22426,1861376,292144,16955
32153,973129,280297,19990
22470,744730,80684,10520
25443,2096073,347451,55249
22971,2592555,366921,10601
26972,3839608,952691,81085
25783,6146339,921514,65656
32800,3216261,744315,69460
22666,2059712,262258,15927
27784,2022838,440386,66833
27630,3152802,539206,55300
25177,4747755,1216197,98186
25065,4128109,825998,62690
26849,3984914,879182,42257
23804,1338295,295920,14859
26540,3189385,721731,64150
32930,3990993,960678,206817
30179,3124774,756851,84532
31790,4190461,479762,72863
23208,419324,96030,6284
25752,5239125,823421,58274
29331,3995987,1557790,85265
23649,1896256,229594,56217
27837,4466049,2427710,77046
32149,2424928,754773,94564
32370,4766852,913206,115675
26399,3182403,545799,86621
27373,3341333,796063,81874
27510,5148916,689612,73956
25635,4035613,925333,103513
28394,4025349,676889,65958
22306,1249849,106741,7090
28914,2274955,535285,45364
28251,3076513,542322,102798
26320,4035238,1648490,58798
28483,4122704,751018,69650
32785,3288280,987678,163730
27041,2058276,337338,14636
26808,4230019,930599,81354
28789,3058321,1358793,44474
26354,3847110,829204,96296
31478,3462255,1079207,168749
25935,4524794,1504724,80205
28057,4566773,900305,92919
28421,1763390,358997,18855
28722,3158896,700447,82648
31461,2005649,423624,96476
31244,3656459,981943,160327
25470,4401121,907604,76503
25095,4935462,812184,18859
25058,3567050,869704,85285
26368,4776769,1037239,62269
25880,3143089,677869,34941
28220,3623491,1168719,86076
27761,4540747,1126296,55285
26516,3103179,1048276,102277
26588,4059313,1225760,143790
24768,1464736,222205,11009
25099,5054610,1122700,125625
26816,3829209,588759,97858
26797,2073502,276152,10230
28267,2917398,746461,61312
26645,3305914,1409688,72951
27617,3946081,548915,66620
28056,3437669,560299,70793
30678,2533725,553710,103709
23075,1545769,177450,11943
27422,4170736,778421,130329
22727,1947281,249501,19134
23514,1995684,279981,8288
25310,3888121,1936763,35408
22964,1972312,386172,32692
29380,3502879,1101147,42391
27252,3121662,766187,33161
24350,2048047,346461,24834
24822,3514280,663129,28138
25589,4529377,1227470,65638
25869,3687437,601224,23424
27505,4178176,816256,129623
30367,2553875,966222,50773
25131,3663279,797358,89901
25934,4080083,748986,65692
25538,3993878,1435812,68532
30794,3581548,885294,79617
25964,5324085,955892,100717
27372,5253349,1357345,98969
25998,4571162,1272956,99820
27521,5384371,846846,66785
32115,4220331,1390418,226498
31235,4132382,1539091,146292
28143,3398155,796391,309029
27500,3652953,883401,99358
27371,3613389,1060668,227786
25582,4513690,2024079,128328
25450,4475028,978794,31668
28490,2962344,540347,161765
29065,2079892,526888,42161
24875,4601137,1439886,84358
28934,2556138,544309,93715
29096,4690326,2867318,210010
31564,2507708,564483,25866
26612,4192836,631497,76439
32386,5236390,701817,104839
26000,2042796,370523,23247
27049,2492918,551050,58021
28797,4156926,1039880,80581
27989,3135696,913483,77453
27197,4300845,639077,173688
25495,4346427,927509,89296
26556,4876234,1109487,72677
30033,2119385,507163,39135
28521,2986468,1010771,85711
25843,3151370,541350,24715
25614,2740610,439478,32372
26064,4695221,745748,143331
31121,5541975,793028,151777
24928,2994689,341939,15413
32842,2557884,612344,71465
31449,2930367,899784,96325
31737,120619,26211,935
26438,3807389,685090,112317
26099,4207757,1015712,243183
32636,3385125,753211,156793
22887,1203648,126632,404
23844,1833304,214689,72794
27011,4981508,1911516,103715
29565,3776224,1760441,64006
25839,3123647,820563,41703
25612,3040822,518166,15511
27930,1273270,442706,55940
27528,4164133,881475,132055
27686,3491613,676214,60465
26621,4086135,656157,126003
26130,3629736,839661,127528
28997,3628675,677822,53548
28703,4175782,1189560,31722
32172,3175749,595112,145199
29783,733250,151713,4587
26374,4346090,726040,81694
30938,4247474,866138,177042
30195,1775553,348996,45593
27139,3620989,870335,56575
32478,2888003,679809,121723
27775,3456386,891315,169528
25422,510181,63661,6046
27896,2639790,1270150,46733
26829,1539489,257979,12587
27474,1598996,388089,20970
25270,2980362,891567,37168
29419,366434,40138,510
27542,3042588,741734,110346
32323,3615609,902140,117141
28360,3113500,959937,135880
28152,3152300,1319204,102217
30909,4047268,902302,95214
24981,2642972,509454,44938
24287,1321620,163723,11011
26547,4438509,785373,65172
25753,3646581,1700799,48519
32471,3317825,901178,132134
23112,2471968,327748,20678
25110,4435304,1138924,46574
31394,4347429,810460,87085
32892,3055118,1035970,141710
27401,3124387,548958,50913
25793,4470323,854928,107791
23158,1352392,151103,30028
23178,1334350,233891,5457
26515,3754082,685401,86795
30783,2768167,769296,45062
32428,1411345,284947,55778
26858,3024640,625643,70727
27186,4015301,781856,131308
27899,5995286,892747,231709
30668,3323872,826624,95942
31482,976143,194963,23090
30679,5292612,1230079,54001
28176,6259225,976796,484549
30930,3961096,902700,108945
26837,3223585,640227,60924
27416,5083984,775945,72189
27012,3427898,1379005,62561
33382,3493516,705700,90062
29418,2712992,562681,69915
29017,4069661,2237236,61083
22421,1845756,270155,18885
26603,3902386,693523,86554
24830,4579667,824445,46441
24018,1176476,98642,9093
25075,4207243,1354297,48883
28716,6357235,646833,83744
30538,3255601,2665635,73493
25231,1895383,198256,13487
28508,4260582,1745380,59397
25610,4334373,804668,130914
32098,2629153,709179,93572
27751,3652901,1140592,150091
26692,3093392,570039,72077
25265,4829321,651572,74853
27434,3917070,633375,70032
28709,3760510,892625,133752
